date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:02:56	137453/137453	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:02:59%20GMT	https://phongtro123.com/35m2-phong-cao-cap-noi-that-gio-giac-tu-do-thang-may-giam-500k-pr669837.html	D:/anhhome/phongtro123.com/35m2-phong-cao-cap-noi-that-gio-giac-tu-do-thang-may-giam-500k-pr669837.html	(from https://phongtro123.com/)
16:02:57	137473/137473	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:03:00%20GMT	https://phongtro123.com/cho-thue-phong-an-ninh-gia-cuc-ki-mem-tai-p22-binh-thanh-pr669836.html	D:/anhhome/phongtro123.com/cho-thue-phong-an-ninh-gia-cuc-ki-mem-tai-p22-binh-thanh-pr669836.html	(from https://phongtro123.com/)
16:02:59	131428/131428	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:03:02%20GMT	https://phongtro123.com/nha-tro-co-gac-full-noi-that-duong-thanh-xuan-43-quan-12-pr669835.html	D:/anhhome/phongtro123.com/nha-tro-co-gac-full-noi-that-duong-thanh-xuan-43-quan-12-pr669835.html	(from https://phongtro123.com/)
16:03:01	135156/135156	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:03:04%20GMT	https://phongtro123.com/phong-ke-ben-cho-ho-thi-ki-25m2-full-noi-that-3-3tr-pr669834.html	D:/anhhome/phongtro123.com/phong-ke-ben-cho-ho-thi-ki-25m2-full-noi-that-3-3tr-pr669834.html	(from https://phongtro123.com/)
16:03:05	171927/171927	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:03:07%20GMT	https://phongtro123.com/tinh-thanh/ho-chi-minh/quan-10	D:/anhhome/phongtro123.com/tinh-thanh/ho-chi-minh/quan-10.html	(from https://phongtro123.com/)
16:03:05	131507/131507	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:03:08%20GMT	https://phongtro123.com/can-ho-ban-cong-rieng-moi-100-day-du-noi-that-ngay-etown-cong-hoa-nhat-chi-mai-pr669833.html	D:/anhhome/phongtro123.com/can-ho-ban-cong-rieng-moi-100-day-du-noi-that-ngay-etown-cong-hoa-nhat-chi-mai-pr669833.html	(from https://phongtro123.com/)
16:03:08	157528/157528	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:03:09%20GMT	https://phongtro123.com/cho-thue-can-ho-chung-cu-mini-quan-tan-binh	D:/anhhome/phongtro123.com/cho-thue-can-ho-chung-cu-mini-quan-tan-binh.html	(from https://phongtro123.com/)
16:03:08	132521/132521	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:03:10%20GMT	https://phongtro123.com/phong-20m2-co-ban-cong-gac-gan-nga-4-thu-duc-truong-tc-marketing-pr669830.html	D:/anhhome/phongtro123.com/phong-20m2-co-ban-cong-gac-gan-nga-4-thu-duc-truong-tc-marketing-pr669830.html	(from https://phongtro123.com/)
16:03:10	139193/139193	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:03:13%20GMT	https://phongtro123.com/chinh-chu-cho-thue-lau-1-loi-di-rieng-tai-40-7-tran-quang-dieu-phuong-14-quan-3-pr669829.html	D:/anhhome/phongtro123.com/chinh-chu-cho-thue-lau-1-loi-di-rieng-tai-40-7-tran-quang-dieu-phuong-14-quan-3-pr669829.html	(from https://phongtro123.com/)
16:03:12	165586/165586	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:03:14%20GMT	https://phongtro123.com/tinh-thanh/ho-chi-minh/quan-3	D:/anhhome/phongtro123.com/tinh-thanh/ho-chi-minh/quan-3.html	(from https://phongtro123.com/)
16:03:13	135578/135578	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:03:15%20GMT	https://phongtro123.com/trong-san-1-phong-co-may-lanh-gac-cao-pr669827.html	D:/anhhome/phongtro123.com/trong-san-1-phong-co-may-lanh-gac-cao-pr669827.html	(from https://phongtro123.com/)
16:03:14	132045/132045	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:03:17%20GMT	https://phongtro123.com/phong-tro-cho-1-nguoi-o-mien-phi-dien-nuoc-pr669826.html	D:/anhhome/phongtro123.com/phong-tro-cho-1-nguoi-o-mien-phi-dien-nuoc-pr669826.html	(from https://phongtro123.com/)
16:03:16	180438/180438	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:03:18%20GMT	https://phongtro123.com/tinh-thanh/ho-chi-minh	D:/anhhome/phongtro123.com/tinh-thanh/ho-chi-minh.html	(from https://phongtro123.com/)
16:03:17	162326/162326	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:03:19%20GMT	https://phongtro123.com/tinh-thanh/ha-noi	D:/anhhome/phongtro123.com/tinh-thanh/ha-noi.html	(from https://phongtro123.com/)
16:03:19	152020/152020	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:03:21%20GMT	https://phongtro123.com/tinh-thanh/da-nang	D:/anhhome/phongtro123.com/tinh-thanh/da-nang.html	(from https://phongtro123.com/)
16:03:20	154459/154459	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:03:22%20GMT	https://phongtro123.com/tinh-thanh/binh-duong	D:/anhhome/phongtro123.com/tinh-thanh/binh-duong.html	(from https://phongtro123.com/)
16:03:22	126398/126398	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:03:25%20GMT	https://phongtro123.com/chinh-chu-cho-thue-phong-tro-cuc-ki-an-ninh-tai-ho-van-hue-phuong-9-quan-phu-nhuan-pr669812.html	D:/anhhome/phongtro123.com/chinh-chu-cho-thue-phong-tro-cuc-ki-an-ninh-tai-ho-van-hue-phuong-9-quan-phu-nhuan-pr669812.html	(from https://phongtro123.com/)
16:03:24	173760/173760	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:03:26%20GMT	https://phongtro123.com/tinh-thanh/ho-chi-minh/quan-phu-nhuan	D:/anhhome/phongtro123.com/tinh-thanh/ho-chi-minh/quan-phu-nhuan.html	(from https://phongtro123.com/)
16:03:25	138555/138555	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:03:28%20GMT	https://phongtro123.com/tinh-thanh/ho-chi-minh/phong-tro-dang-can-ho-mini-cao-cap-tai-796-le-duc-tho-p-15-quan-go-vap.html	D:/anhhome/phongtro123.com/tinh-thanh/ho-chi-minh/phong-tro-dang-can-ho-mini-cao-cap-tai-796-le-duc-tho-p-15-quan-go-vap.html	(from https://phongtro123.com/)
16:03:27	144439/144439	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:03:30%20GMT	https://phongtro123.com/khai-truong-phong-tro-cao-cap-moi-100-sach-se-an-ninh-ngay-ma-lo-tan-ky-tan-quy-pr669462.html	D:/anhhome/phongtro123.com/khai-truong-phong-tro-cao-cap-moi-100-sach-se-an-ninh-ngay-ma-lo-tan-ky-tan-quy-pr669462.html	(from https://phongtro123.com/)
16:03:30	175419/175419	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:03:32%20GMT	https://phongtro123.com/tinh-thanh/ho-chi-minh/quan-binh-tan	D:/anhhome/phongtro123.com/tinh-thanh/ho-chi-minh/quan-binh-tan.html	(from https://phongtro123.com/)
16:03:31	139145/139145	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:03:33%20GMT	https://phongtro123.com/cho-thue-phong-cao-cap-day-du-tien-nghi-giam-gia-mua-dich-vo-o-lien-pr591796.html	D:/anhhome/phongtro123.com/cho-thue-phong-cao-cap-day-du-tien-nghi-giam-gia-mua-dich-vo-o-lien-pr591796.html	(from https://phongtro123.com/)
16:03:33	185958/185958	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:03:35%20GMT	https://phongtro123.com/tinh-thanh/ho-chi-minh/quan-tan-binh	D:/anhhome/phongtro123.com/tinh-thanh/ho-chi-minh/quan-tan-binh.html	(from https://phongtro123.com/)
16:03:34	151822/151822	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:03:37%20GMT	https://phongtro123.com/phong-thue-rieng-chung-cu-era-town-quan-7-pr609404.html	D:/anhhome/phongtro123.com/phong-thue-rieng-chung-cu-era-town-quan-7-pr609404.html	(from https://phongtro123.com/)
16:03:37	167489/167489	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:03:39%20GMT	https://phongtro123.com/tinh-thanh/ho-chi-minh/quan-7	D:/anhhome/phongtro123.com/tinh-thanh/ho-chi-minh/quan-7.html	(from https://phongtro123.com/)
16:03:38	150090/150090	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:03:40%20GMT	https://phongtro123.com/chinh-chu-cho-thue-phong-tro-duong-ung-van-khiem-quan-binh-thanh-pr649687.html	D:/anhhome/phongtro123.com/chinh-chu-cho-thue-phong-tro-duong-ung-van-khiem-quan-binh-thanh-pr649687.html	(from https://phongtro123.com/)
16:03:40	132465/132465	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:03:43%20GMT	https://phongtro123.com/tinh-thanh/ho-chi-minh/cho-thue-phong-tro-cao-cap-tai-64-truong-van-bang-binh-trung-tay.html	D:/anhhome/phongtro123.com/tinh-thanh/ho-chi-minh/cho-thue-phong-tro-cao-cap-tai-64-truong-van-bang-binh-trung-tay.html	(from https://phongtro123.com/)
16:03:40	145214/145214	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:03:43%20GMT	https://phongtro123.com/tinh-thanh/ho-chi-minh/cho-thue-phong-tro-moi-xay-chinh-chu-gia-re-quan-tan-phu.html	D:/anhhome/phongtro123.com/tinh-thanh/ho-chi-minh/cho-thue-phong-tro-moi-xay-chinh-chu-gia-re-quan-tan-phu.html	(from https://phongtro123.com/)
16:03:42	143232/143232	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:03:45%20GMT	https://phongtro123.com/phong-tro-ngay-thanh-thai-trung-tam-quan-10-dep-trang-bi-day-du-noi-that-pr612116.html	D:/anhhome/phongtro123.com/phong-tro-ngay-thanh-thai-trung-tam-quan-10-dep-trang-bi-day-du-noi-that-pr612116.html	(from https://phongtro123.com/)
16:03:43	145268/145268	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:03:46%20GMT	https://phongtro123.com/tinh-thanh/ho-chi-minh/cho-thue-phong-tro-chinh-chu-ban-cong-thang-may-gia-re.html	D:/anhhome/phongtro123.com/tinh-thanh/ho-chi-minh/cho-thue-phong-tro-chinh-chu-ban-cong-thang-may-gia-re.html	(from https://phongtro123.com/)
16:03:44	144231/144231	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:03:47%20GMT	https://phongtro123.com/phong-cho-thue-du-moi-tien-nghi-gio-giac-tu-do-ngay-cong-vien-hoang-van-thu-quan-tan-binh-pr314706.html	D:/anhhome/phongtro123.com/phong-cho-thue-du-moi-tien-nghi-gio-giac-tu-do-ngay-cong-vien-hoang-van-thu-quan-tan-binh-pr314706.html	(from https://phongtro123.com/)
16:03:45	150283/150283	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:03:48%20GMT	https://phongtro123.com/tinh-thanh/ho-chi-minh/can-ho-mini-cao-cap-tai-bakista-apartment-moi-100-mat-tien-d-hoa-hoa-tham-thang-may-gio-tu-do-bv-24-24-may-lanh.html	D:/anhhome/phongtro123.com/tinh-thanh/ho-chi-minh/can-ho-mini-cao-cap-tai-bakista-apartment-moi-100-mat-tien-d-hoa-hoa-tham-thang-may-gio-tu-do-bv-24-24-may-lanh.html	(from https://phongtro123.com/)
16:03:46	161623/161623	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:03:49%20GMT	https://phongtro123.com/cho-thue-nha-nguyen-can-ho-chi-minh	D:/anhhome/phongtro123.com/cho-thue-nha-nguyen-can-ho-chi-minh.html	(from https://phongtro123.com/)
16:03:48	163885/163885	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:03:50%20GMT	https://phongtro123.com/cho-thue-nha-nguyen-can-ha-noi	D:/anhhome/phongtro123.com/cho-thue-nha-nguyen-can-ha-noi.html	(from https://phongtro123.com/)
16:03:49	154039/154039	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:03:51%20GMT	https://phongtro123.com/cho-thue-nha-nguyen-can-da-nang	D:/anhhome/phongtro123.com/cho-thue-nha-nguyen-can-da-nang.html	(from https://phongtro123.com/)
16:03:50	152406/152406	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:03:52%20GMT	https://phongtro123.com/cho-thue-nha-nguyen-can-binh-duong	D:/anhhome/phongtro123.com/cho-thue-nha-nguyen-can-binh-duong.html	(from https://phongtro123.com/)
16:03:50	142891/142891	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:03:53%20GMT	https://phongtro123.com/chinh-chu-cho-thue-nha-nguyen-can-rong-35m2-tai-519-48-duong-au-co-phu-trung-quan-tan-phu-pr668143.html	D:/anhhome/phongtro123.com/chinh-chu-cho-thue-nha-nguyen-can-rong-35m2-tai-519-48-duong-au-co-phu-trung-quan-tan-phu-pr668143.html	(from https://phongtro123.com/)
16:03:52	174459/174459	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:03:54%20GMT	https://phongtro123.com/cho-thue-nha-nguyen-can-quan-tan-phu-ho-chi-minh	D:/anhhome/phongtro123.com/cho-thue-nha-nguyen-can-quan-tan-phu-ho-chi-minh.html	(from https://phongtro123.com/)
16:03:52	136617/136617	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:03:55%20GMT	https://phongtro123.com/cho-thue-nha-nguyen-can-quan-tan-binh-giap-quan-11-10-pr667962.html	D:/anhhome/phongtro123.com/cho-thue-nha-nguyen-can-quan-tan-binh-giap-quan-11-10-pr667962.html	(from https://phongtro123.com/)
16:03:54	173021/173021	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:03:56%20GMT	https://phongtro123.com/cho-thue-nha-nguyen-can-quan-tan-binh-ho-chi-minh	D:/anhhome/phongtro123.com/cho-thue-nha-nguyen-can-quan-tan-binh-ho-chi-minh.html	(from https://phongtro123.com/)
16:03:55	127189/127189	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:03:57%20GMT	https://phongtro123.com/nha-nguyen-can-gia-re-quan-6-khong-ngap-nuoc-pr669822.html	D:/anhhome/phongtro123.com/nha-nguyen-can-gia-re-quan-6-khong-ngap-nuoc-pr669822.html	(from https://phongtro123.com/)
16:03:57	165418/165418	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:03:59%20GMT	https://phongtro123.com/cho-thue-nha-nguyen-can-quan-6-ho-chi-minh	D:/anhhome/phongtro123.com/cho-thue-nha-nguyen-can-quan-6-ho-chi-minh.html	(from https://phongtro123.com/)
16:03:57	135364/135364	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:03:59%20GMT	https://phongtro123.com/cho-thue-nha-nguyen-can-vi-tri-dep-nha-moi-pr669808.html	D:/anhhome/phongtro123.com/cho-thue-nha-nguyen-can-vi-tri-dep-nha-moi-pr669808.html	(from https://phongtro123.com/)
16:03:59	166994/166994	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:04:01%20GMT	https://phongtro123.com/cho-thue-nha-nguyen-can-quan-7-ho-chi-minh	D:/anhhome/phongtro123.com/cho-thue-nha-nguyen-can-quan-7-ho-chi-minh.html	(from https://phongtro123.com/)
16:04:00	139330/139330	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:04:02%20GMT	https://phongtro123.com/chinh-chu-cho-thue-nha-35m2-x-5-tang-tai-ngo-6-pho-vinh-phuc-ba-dinh-pr669491.html	D:/anhhome/phongtro123.com/chinh-chu-cho-thue-nha-35m2-x-5-tang-tai-ngo-6-pho-vinh-phuc-ba-dinh-pr669491.html	(from https://phongtro123.com/)
16:04:01	160807/160807	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:04:03%20GMT	https://phongtro123.com/cho-thue-nha-nguyen-can-quan-ba-dinh-ha-noi	D:/anhhome/phongtro123.com/cho-thue-nha-nguyen-can-quan-ba-dinh-ha-noi.html	(from https://phongtro123.com/)
16:04:02	128928/128928	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:04:04%20GMT	https://phongtro123.com/cho-thue-nha-pho-citibella-5x16-1-tret-2-lau-4-pn-4-wc-14tr-full-noi-that-xem-nha-lh-0908-789-264-pr669780.html	D:/anhhome/phongtro123.com/cho-thue-nha-pho-citibella-5x16-1-tret-2-lau-4-pn-4-wc-14tr-full-noi-that-xem-nha-lh-0908-789-264-pr669780.html	(from https://phongtro123.com/)
16:04:03	169973/169973	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:04:05%20GMT	https://phongtro123.com/cho-thue-nha-nguyen-can-quan-2-ho-chi-minh	D:/anhhome/phongtro123.com/cho-thue-nha-nguyen-can-quan-2-ho-chi-minh.html	(from https://phongtro123.com/)
16:04:03	126914/126914	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:04:06%20GMT	https://phongtro123.com/cho-thue-nha-nguyen-can-quan-hai-chau-pr669751.html	D:/anhhome/phongtro123.com/cho-thue-nha-nguyen-can-quan-hai-chau-pr669751.html	(from https://phongtro123.com/)
16:04:05	151710/151710	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:04:07%20GMT	https://phongtro123.com/cho-thue-nha-nguyen-can-quan-hai-chau-da-nang	D:/anhhome/phongtro123.com/cho-thue-nha-nguyen-can-quan-hai-chau-da-nang.html	(from https://phongtro123.com/)
16:04:06	126906/126906	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:04:08%20GMT	https://phongtro123.com/cho-thue-nha-khu-dan-cu-an-ninh-tran-thi-nam-q12-pr669750.html	D:/anhhome/phongtro123.com/cho-thue-nha-khu-dan-cu-an-ninh-tran-thi-nam-q12-pr669750.html	(from https://phongtro123.com/)
16:04:08	169441/169441	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:04:10%20GMT	https://phongtro123.com/cho-thue-nha-nguyen-can-quan-12-ho-chi-minh	D:/anhhome/phongtro123.com/cho-thue-nha-nguyen-can-quan-12-ho-chi-minh.html	(from https://phongtro123.com/)
16:04:08	121362/121362	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:04:11%20GMT	https://phongtro123.com/cho-thue-a-hem-lon-2-phong-ngu-1-phong-an-1-phong-khach-1-bep-1-toilet-duong-nguyen-trung-truc-pr669748.html	D:/anhhome/phongtro123.com/cho-thue-a-hem-lon-2-phong-ngu-1-phong-an-1-phong-khach-1-bep-1-toilet-duong-nguyen-trung-truc-pr669748.html	(from https://phongtro123.com/)
16:04:09	103448/103448	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:04:12%20GMT	https://phongtro123.com/cho-thue-nha-nguyen-can-thanh-pho-da-lat	D:/anhhome/phongtro123.com/cho-thue-nha-nguyen-can-thanh-pho-da-lat.html	(from https://phongtro123.com/)
16:04:11	127420/127420	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:04:13%20GMT	https://phongtro123.com/nha-cho-thue-nguyen-can-dt-4m-10m-gac-suot-pr614671.html	D:/anhhome/phongtro123.com/nha-cho-thue-nguyen-can-dt-4m-10m-gac-suot-pr614671.html	(from https://phongtro123.com/)
16:04:13	170280/170280	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:04:14%20GMT	https://phongtro123.com/cho-thue-nha-nguyen-can-quan-9-ho-chi-minh	D:/anhhome/phongtro123.com/cho-thue-nha-nguyen-can-quan-9-ho-chi-minh.html	(from https://phongtro123.com/)
16:04:14	124366/124366	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:04:15%20GMT	https://phongtro123.com/cho-thue-nha-cu-xa-do-thanh-duong-so-4-p4-q3-dt-3-6x16m-2-tang-gia-16-trieu-pr669081.html	D:/anhhome/phongtro123.com/cho-thue-nha-cu-xa-do-thanh-duong-so-4-p4-q3-dt-3-6x16m-2-tang-gia-16-trieu-pr669081.html	(from https://phongtro123.com/)
16:04:16	166989/166989	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:04:17%20GMT	https://phongtro123.com/cho-thue-nha-nguyen-can-quan-3-ho-chi-minh	D:/anhhome/phongtro123.com/cho-thue-nha-nguyen-can-quan-3-ho-chi-minh.html	(from https://phongtro123.com/)
16:04:17	128116/128116	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:04:19%20GMT	https://phongtro123.com/can-cho-thue-nha-mat-tien-nguyen-ngay-duong-tam-da-phuong-long-truong-quan-9-gia-7-trieu-thang-pr669690.html	D:/anhhome/phongtro123.com/can-cho-thue-nha-mat-tien-nguyen-ngay-duong-tam-da-phuong-long-truong-quan-9-gia-7-trieu-thang-pr669690.html	(from https://phongtro123.com/)
16:04:19	165485/165485	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:04:21%20GMT	https://phongtro123.com/cho-thue-can-ho-chung-cu-ho-chi-minh	D:/anhhome/phongtro123.com/cho-thue-can-ho-chung-cu-ho-chi-minh.html	(from https://phongtro123.com/)
16:04:21	156679/156679	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:04:22%20GMT	https://phongtro123.com/cho-thue-can-ho-chung-cu-ha-noi	D:/anhhome/phongtro123.com/cho-thue-can-ho-chung-cu-ha-noi.html	(from https://phongtro123.com/)
16:04:22	144812/144812	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:04:24%20GMT	https://phongtro123.com/cho-thue-can-ho-chung-cu-da-nang	D:/anhhome/phongtro123.com/cho-thue-can-ho-chung-cu-da-nang.html	(from https://phongtro123.com/)
16:04:25	144826/144826	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:04:27%20GMT	https://phongtro123.com/cho-thue-can-ho-chung-cu-binh-duong	D:/anhhome/phongtro123.com/cho-thue-can-ho-chung-cu-binh-duong.html	(from https://phongtro123.com/)
16:04:25	139594/139594	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:04:28%20GMT	https://phongtro123.com/phong-can-ho-dich-vu-full-noi-that-new-100-may-giac-rieng-thang-may-pr669701.html	D:/anhhome/phongtro123.com/phong-can-ho-dich-vu-full-noi-that-new-100-may-giac-rieng-thang-may-pr669701.html	(from https://phongtro123.com/)
16:04:28	159499/159499	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:04:30%20GMT	https://phongtro123.com/cho-thue-can-ho-dich-vu-quan-tan-phu	D:/anhhome/phongtro123.com/cho-thue-can-ho-dich-vu-quan-tan-phu.html	(from https://phongtro123.com/)
16:04:29	127061/127061	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:04:31%20GMT	https://phongtro123.com/can-ho-moi-full-nt-ngay-sat-san-bay-tan-son-nhat-2-pr669000.html	D:/anhhome/phongtro123.com/can-ho-moi-full-nt-ngay-sat-san-bay-tan-son-nhat-2-pr669000.html	(from https://phongtro123.com/)
16:04:31	144428/144428	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:04:33%20GMT	https://phongtro123.com/chdv-full-noi-that-thoang-gio-troi-100-le-van-duyet-q-binh-thanh-pr668559.html	D:/anhhome/phongtro123.com/chdv-full-noi-that-thoang-gio-troi-100-le-van-duyet-q-binh-thanh-pr668559.html	(from https://phongtro123.com/)
16:04:33	162815/162815	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:04:33%20GMT	https://phongtro123.com/cho-thue-can-ho-dich-vu-quan-binh-thanh	D:/anhhome/phongtro123.com/cho-thue-can-ho-dich-vu-quan-binh-thanh.html	(from https://phongtro123.com/)
16:04:34	133110/133110	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:04:35%20GMT	https://phongtro123.com/phong-chdv-full-noi-that-pho-duc-chinh-q-binh-thanh-pr669379.html	D:/anhhome/phongtro123.com/phong-chdv-full-noi-that-pho-duc-chinh-q-binh-thanh-pr669379.html	(from https://phongtro123.com/)
16:04:36	138675/138675	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:04:39%20GMT	https://phongtro123.com/can-ho-2-phong-ngu-canh-cho-h-h-tham-etwon-bau-cat-pr612600.html	D:/anhhome/phongtro123.com/can-ho-2-phong-ngu-canh-cho-h-h-tham-etwon-bau-cat-pr612600.html	(from https://phongtro123.com/)
16:04:37	148346/148346	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:04:40%20GMT	https://phongtro123.com/phong-can-ho-mini-full-noi-that-ngay-dg-nguyen-van-huong-phuong-thao-dien-q2-pr653436.html	D:/anhhome/phongtro123.com/phong-can-ho-mini-full-noi-that-ngay-dg-nguyen-van-huong-phuong-thao-dien-q2-pr653436.html	(from https://phongtro123.com/)
16:04:39	155157/155157	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:04:41%20GMT	https://phongtro123.com/cho-thue-can-ho-dich-vu-quan-2	D:/anhhome/phongtro123.com/cho-thue-can-ho-dich-vu-quan-2.html	(from https://phongtro123.com/)
16:04:39	135621/135621	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:04:42%20GMT	https://phongtro123.com/cho-thue-can-ho-dich-vu-full-noi-that-hem-duong-nguyen-thai-son-noi-dai-phong-20m2-co-cua-so-thong-pr669815.html	D:/anhhome/phongtro123.com/cho-thue-can-ho-dich-vu-full-noi-that-hem-duong-nguyen-thai-son-noi-dai-phong-20m2-co-cua-so-thong-pr669815.html	(from https://phongtro123.com/)
16:04:40	137324/137324	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:04:43%20GMT	https://phongtro123.com/cho-thue-can-ho-studio-full-noi-that-204-tran-duy-hung-gan-bigc-vincom-d-capitale-charmvit-tower-grand-plaza-pr605327.html	D:/anhhome/phongtro123.com/cho-thue-can-ho-studio-full-noi-that-204-tran-duy-hung-gan-bigc-vincom-d-capitale-charmvit-tower-grand-plaza-pr605327.html	(from https://phongtro123.com/)
16:04:42	157794/157794	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:04:44%20GMT	https://phongtro123.com/cho-thue-can-ho-dich-vu-quan-cau-giay	D:/anhhome/phongtro123.com/cho-thue-can-ho-dich-vu-quan-cau-giay.html	(from https://phongtro123.com/)
